time_ms,position_um
0.0755,0.0
0.0756,0.0
0.0757,0.0
0.0758,0.0
0.0759,0.0
0.07599999999999998,0.0
0.07609999999999999,0.0
0.07619999999999999,0.0
0.07629999999999999,0.0
0.0764,0.0
0.0765,0.0
0.07659999999999999,0.0
0.07669999999999999,0.0
0.0768,0.0
0.0769,0.0
0.077,0.0
0.07709999999999999,0.0
0.07719999999999999,0.0
0.0773,0.0
0.0774,0.0
0.0775,0.0
0.0776,0.0
0.07769999999999999,0.0
0.0778,0.0
0.0779,0.0
0.078,0.0
0.0781,0.0
0.07819999999999999,0.0
0.0783,0.0
0.0784,0.0
0.0785,0.0
0.0786,0.0
0.0787,0.0
0.0788,0.0
0.0789,0.0
0.079,0.0
0.0791,0.0
0.0792,0.0
0.07930000000000001,0.0
0.0794,0.0
0.0795,0.0
0.07959999999999999,0.0
0.0797,0.0
0.0798,0.0
0.07989999999999998,0.0
0.07999999999999999,0.0
0.08009999999999999,0.0
0.0802,0.0
0.0803,0.0
0.0804,0.0
0.08049999999999999,0.0
0.08059999999999999,0.0
0.0807,0.0
0.0808,0.0
0.0809,0.0
0.08099999999999999,0.0
0.08109999999999999,0.0
0.0812,0.0
0.0813,0.0
0.0814,0.0
0.0815,0.0
0.08159999999999999,0.0
0.0817,0.0
0.0818,0.0
0.0819,0.0
0.082,0.0
0.08209999999999999,0.0
0.0822,0.0
0.0823,0.0
0.0824,0.0
0.0825,0.0
0.0826,0.0
0.0827,0.0
0.0828,0.0
0.0829,0.0
0.083,0.0
0.08310000000000001,0.0
0.0832,0.0
0.08329999999999999,0.0
0.08339999999999999,0.0
0.08349999999999999,0.0
0.0836,0.0
0.0837,0.0
0.08379999999999999,0.0
0.08389999999999999,0.0
0.08399999999999999,0.0
0.0841,0.0
0.0842,0.0
0.0843,0.0
0.08439999999999999,0.0
0.08449999999999999,0.0
0.0846,0.0
0.0847,0.0
0.0848,0.0
0.08489999999999999,0.0
0.08499999999999999,0.0
0.0851,0.0
0.0852,0.0
0.0853,0.0
0.0854,0.0
0.08549999999999999,0.0
0.0856,0.0
0.0857,0.0
0.0858,0.0
0.0859,0.0
0.086,0.0
0.0861,0.0
0.0862,0.0
0.0863,0.0
0.0864,0.0
0.08650000000000001,0.0
0.0866,0.0
0.0867,0.0
0.0868,0.0
0.0869,0.0
0.087,0.0
0.08709999999999998,0.0
0.08719999999999999,0.0
0.08729999999999999,0.0
0.08739999999999999,0.0
0.0875,0.0
0.0876,0.0
0.08769999999999999,0.0
0.08779999999999999,0.0
0.08789999999999999,0.0
0.088,0.0
0.0881,0.0
0.0882,0.0
0.08829999999999999,0.0
0.08839999999999999,0.0
0.0885,0.0
0.0886,0.0
0.0887,0.0
0.08879999999999999,0.0
0.08889999999999999,0.0
0.089,0.0
0.0891,0.0
0.0892,0.0
0.0893,0.0
0.0894,0.0
0.0895,0.0
0.0896,0.0
0.0897,0.0
0.0898,0.0
0.0899,0.0
0.09,0.0
0.0901,0.0
0.0902,0.0
0.0903,0.0
0.09040000000000001,0.0
0.0905,0.0
0.0906,0.0
0.09069999999999999,0.0
0.09079999999999999,0.0
0.0909,0.0
0.09099999999999998,0.0
0.09109999999999999,0.0
0.09119999999999999,0.0
0.09129999999999999,0.0
0.0914,0.0
0.0915,0.0
0.09159999999999999,0.0
0.09169999999999999,0.0
0.09179999999999999,0.0
0.0919,0.0
0.092,0.0
0.0921,0.0
0.09219999999999999,0.0
0.0923,0.0
0.0924,0.0
0.0925,0.0
0.0926,0.0
0.09269999999999999,0.0
0.0928,0.0
0.0929,0.0
0.093,0.0
0.0931,0.0
0.0932,0.0
0.0933,0.0
0.0934,0.0
0.0935,0.0
0.0936,0.0
0.0937,0.0
0.0938,0.0
0.0939,0.0
0.094,0.0
0.0941,0.0
0.0942,0.0
0.0943,0.0
0.09439999999999998,0.0
0.09449999999999999,0.0
0.09459999999999999,0.0
0.09469999999999999,0.0
0.0948,0.0
0.09489999999999998,0.0
0.09499999999999999,0.0
0.09509999999999999,0.0
0.09519999999999999,0.0
0.0953,0.0
0.0954,0.0
0.09549999999999999,0.0
0.09559999999999999,0.0
0.0957,0.0
0.0958,0.0
0.0959,0.0
0.096,0.0
0.09609999999999999,0.0
0.0962,0.0
0.0963,0.0
0.0964,0.0
0.0965,0.0
0.09659999999999999,0.0
0.0967,0.0
0.0968,0.0
0.0969,0.0
0.097,0.0
0.0971,0.0
0.0972,0.0
0.0973,0.0
0.0974,0.0
0.0975,0.0
0.0976,0.0
0.0977,0.0
0.0978,0.0
0.0979,0.0
0.098,0.0
0.09809999999999999,0.0
0.0982,0.0
0.09829999999999998,0.0
0.09839999999999999,0.0
0.09849999999999999,0.0
0.0986,0.0
0.0987,0.0
0.09879999999999999,0.0
0.09889999999999999,0.0
0.09899999999999999,0.0
0.0991,0.0
0.0992,0.0
0.0993,0.0
0.09939999999999999,0.0
0.09949999999999999,0.0
0.0996,0.0
0.0997,0.0
0.0998,0.0
0.09989999999999999,0.0
0.09999999999999999,0.0
0.1001,0.0
0.1002,0.0
0.1003,0.0
0.1004,0.0
0.10049999999999999,0.0
0.1006,0.0
0.1007,0.0
0.1008,0.0
0.1009,0.0
0.101,0.0
0.1011,0.0
0.1012,0.0
0.1013,0.0
0.1014,0.0
0.1015,0.0
0.1016,0.0
0.1017,0.0
0.10179999999999999,0.0
0.10189999999999999,0.0
0.102,0.0
0.1021,0.0
0.10219999999999999,0.0
0.10229999999999999,0.0
0.10239999999999999,0.0
0.1025,0.0
0.1026,0.0
0.10269999999999999,0.0
0.10279999999999999,0.0
0.10289999999999999,0.0
0.103,0.0
0.1031,0.0
0.1032,0.0
0.10329999999999999,0.0
0.10339999999999999,0.0
0.1035,0.0
0.1036,0.0
0.1037,0.0
0.10379999999999999,0.0
0.10389999999999999,0.0
0.104,0.0
0.1041,0.0
0.1042,0.0
0.1043,0.0
0.10439999999999999,0.0
0.1045,0.0
0.1046,0.0
0.1047,0.0
0.1048,0.0
0.10490000000000001,0.0
0.105,0.0
0.1051,0.0
0.1052,0.0
0.1053,0.0
0.1054,0.0
0.10549999999999998,0.0
0.10559999999999999,0.0
0.10569999999999999,0.0
0.10579999999999999,0.0
0.1059,0.0
0.106,0.0
0.10609999999999999,0.0
0.10619999999999999,0.0
0.10629999999999999,0.0
0.1064,0.0
0.1065,0.0
0.10659999999999999,0.0
0.10669999999999999,0.0
0.10679999999999999,0.0
0.1069,0.0
0.107,0.0
0.1071,0.0
0.10719999999999999,0.0
0.10729999999999999,0.0
0.1074,0.0
0.1075,0.0
0.1076,0.0
0.10769999999999999,0.0
0.10779999999999999,0.0
0.1079,0.0
0.108,0.0
0.1081,0.0
0.1082,0.0
0.1083,0.0
0.1084,0.0
0.1085,0.0
0.1086,0.0
0.1087,0.0
0.1088,0.0
0.1089,0.0
0.109,0.0
0.1091,0.0
0.10919999999999999,0.0
0.1093,0.0
0.10939999999999998,0.0
0.10949999999999999,0.0
0.10959999999999999,0.0
0.10969999999999999,0.0
0.1098,0.0
0.1099,0.0
0.10999999999999999,0.0
0.11009999999999999,0.0
0.11019999999999999,0.0
0.1103,0.0
0.1104,0.0
0.11049999999999999,0.0
0.11059999999999999,0.0
0.11069999999999999,0.0
0.1108,0.0
0.1109,0.0
0.111,0.0
0.11109999999999999,0.0
0.1112,0.0
0.1113,0.0
0.1114,0.0
0.1115,0.0
0.11159999999999999,0.0
0.1117,0.0
0.1118,0.0
0.1119,0.0
0.112,0.0
0.1121,0.0
0.1122,0.0
0.1123,0.0
0.1124,0.0
0.1125,0.0
0.1126,0.0
0.1127,0.0
0.1128,0.0
0.11289999999999999,0.0
0.11299999999999999,0.0
0.11309999999999999,0.0
0.1132,0.0
0.11329999999999998,0.0
0.11339999999999999,0.0
0.11349999999999999,0.0
0.11359999999999999,0.0
0.1137,0.0
0.1138,0.0
0.11389999999999999,0.0
0.11399999999999999,0.0
0.1141,0.0
0.1142,0.0
0.1143,0.0
0.11439999999999999,0.0
0.11449999999999999,0.0
0.1146,0.0
0.1147,0.0
0.1148,0.0
0.1149,0.0
0.11499999999999999,0.0
0.1151,0.0
0.1152,0.0
0.1153,0.0
0.1154,0.0
0.11549999999999999,0.0
0.1156,0.0
0.1157,0.0
0.1158,0.0
0.1159,0.0
0.116,0.0
0.1161,0.0
0.1162,0.0
0.1163,0.0
0.1164,0.0
0.11649999999999999,0.0
0.11659999999999998,0.0
0.11669999999999998,0.0
0.11679999999999999,0.0
0.11689999999999999,0.0
0.11699999999999999,0.0
0.1171,0.0
0.11719999999999998,0.0
0.11729999999999999,0.0
0.11739999999999999,0.0
0.1175,0.0
0.1176,0.0
0.1177,0.0
0.11779999999999999,0.0
0.11789999999999999,0.0
0.118,0.0
0.1181,0.0
0.1182,0.0
0.11829999999999999,0.0
0.11839999999999999,0.0
0.1185,0.0
0.1186,0.0
0.1187,0.0
0.1188,0.0
0.11889999999999999,0.0
0.119,0.0
0.1191,0.0
0.1192,0.0
0.1193,0.0
0.11939999999999999,0.0
0.1195,0.0
0.1196,0.0
0.1197,0.0
0.1198,0.0
0.1199,0.0
0.12,0.0
0.1201,0.0
0.1202,0.0
0.12029999999999999,0.0
0.1204,0.0
0.12049999999999998,0.0
0.12059999999999998,0.0
0.12069999999999999,0.0
0.12079999999999999,0.0
0.1209,0.0
0.121,0.0
0.12109999999999999,0.0
0.12119999999999999,0.0
0.12129999999999999,0.0
0.1214,0.0
0.1215,0.0
0.1216,0.0
0.12169999999999999,0.0
0.12179999999999999,0.0
0.1219,0.0
0.122,0.0
0.12209999999999999,0.0
0.12219999999999999,0.0
0.12229999999999999,0.0
0.1224,0.0
0.1225,0.0
0.1226,0.0
0.1227,0.0
0.1228,0.0
0.12290000000000001,0.0
0.12299999999999998,0.0
0.12309999999999999,0.0
0.12319999999999999,0.0
0.12329999999999999,0.0
0.1234,0.0
0.1235,0.0
0.1236,0.0
0.1237,0.0
0.12380000000000001,0.0
0.1239,0.0
0.124,0.0
0.1241,0.0
0.12419999999999998,0.0
0.12429999999999998,0.0
0.12439999999999998,0.0
0.12449999999999999,0.0
0.12459999999999999,0.0
0.12469999999999999,0.0
0.1248,0.0
0.1249,0.0
0.125,0.0
0.12510000000000002,0.0
0.1252,0.0
0.1253,0.0
0.12539999999999998,0.0
0.1255,0.0
0.1256,0.0
0.1257,0.0
0.1258,0.0
0.12589999999999998,0.0
0.126,0.0
0.1261,0.0
0.1262,0.0
0.1263,0.0
0.12639999999999998,0.0
0.12649999999999997,0.0
0.1266,0.0
0.12669999999999998,0.0
0.1268,0.0
0.12689999999999999,0.0
0.127,0.0
0.1271,0.0
0.1272,0.0
0.1273,0.0
0.1274,0.0
0.12749999999999997,0.0
0.1276,0.0
0.12769999999999998,0.0
0.1278,0.0
0.12789999999999999,0.0
0.128,0.0
0.1281,0.0
0.1282,0.0
0.1283,0.0
0.12840000000000001,0.0
0.1285,0.0
0.1286,0.0
0.12869999999999998,0.0
0.1288,0.0
0.1289,0.0
0.129,0.0
0.1291,0.0
0.1292,0.0
0.1293,0.0
0.12940000000000002,0.0
0.1295,0.0
0.1296,0.0
0.12969999999999998,0.0
0.12979999999999997,0.0
0.1299,0.0
0.12999999999999998,0.0
0.1301,0.0
0.13019999999999998,0.0
0.1303,0.0
0.1304,0.0
0.1305,0.0
0.1306,0.0
0.1307,0.0
0.13079999999999997,0.0
0.1309,0.0
0.13099999999999998,0.0
0.1311,0.0
0.13119999999999998,0.0
0.1313,0.0
0.1314,0.0
0.1315,0.0
0.1316,0.0
0.1317,0.0
0.1318,0.0
0.1319,0.0
0.13199999999999998,0.0
0.1321,0.0
0.13219999999999998,0.0
0.1323,0.0
0.1324,0.0
0.1325,0.0
0.1326,0.0
0.1327,0.0
0.1328,0.0
0.13290000000000002,0.0
0.133,0.0
0.1331,0.0
0.13319999999999999,0.0
0.13329999999999997,0.0
0.1334,0.0
0.13349999999999998,0.0
0.1336,0.0
0.13369999999999999,0.0
0.1338,0.0
0.1339,0.0
0.134,0.0
0.1341,0.0
0.13419999999999999,0.0
0.13429999999999997,0.0
0.1344,0.0
0.13449999999999998,0.0
0.1346,0.0
0.1347,0.0
0.1348,0.0
0.1349,0.0
0.135,0.0
0.1351,0.0
0.13520000000000001,0.0
0.13529999999999998,0.0
0.1354,0.0
0.13549999999999998,0.0
0.1356,0.0
0.1357,0.0
0.1358,0.0
0.1359,0.0
0.136,0.0
0.1361,0.0
