species,mass,wavelength,slm_wavelength,waist,depth_uK,slm_depth_uK,temperature_uK,tau_us,geometry,trajectory,distance_um,duration_us,protocol,repeats,ramp_us,hold_us,disorder,alignment_nm,rin,pointing,dt_us,noise_us,shots,seed,average_m_s,peak_m_s,peak_x_m_s,peak_y_m_s,peak_accel_m_s2,interior_peak_jerk_m_s3,acceleration_join_jump_m_s2,complete_oneway_us,omega_r_rad_s,maximum_static_force_acceleration,tau_over_T,repeat,alive,survival,lower,upper,conditional_loss,median_energy_uK,energy_p95_uK,group,file,previous_alive,elapsed_total_us,exp,exp_error,residual
Yb,2.8384645652309205e-25,4.87e-07,1.061e-06,7.7e-07,95.98486146732442,140.0,5.0,5.0,x,zero_jerk,50.0,121.0,A,1,200.0,100.0,0.0,0.0,0.0,0.0,0.05,0.2,1024,26091701,0.4132231404958677,0.6456611570247933,0.6456611570247933,0.0,17075.336384126767,423355447.54033303,17075.336384126767,221.0,177476.37295695557,7355.201545779551,0.04132231404958678,1,0,0.0,0.0,0.0035959404068344786,1.0,,,native,runs\native\3640090c16a86b55cf.json,1024,221.0,0.0,0.0,0.0
Yb,2.8384645652309205e-25,4.87e-07,1.061e-06,7.7e-07,95.98486146732442,140.0,5.0,5.0,x,zero_jerk,50.0,132.0,A,1,200.0,100.0,0.0,0.0,0.0,0.0,0.05,0.2,1024,26091701,0.3787878787878788,0.5918560606060606,0.5918560606060606,0.0,14348.02571166208,326091493.44686544,14348.02571166208,231.99999999999997,177476.37295695557,7355.201545779551,0.03787878787878788,1,0,0.0,0.0,0.0035959404068344786,1.0,,,native,runs\native\05a12e301946d2ec2b.json,1024,231.99999999999997,0.0,0.0,0.0
Yb,2.8384645652309205e-25,4.87e-07,1.061e-06,7.7e-07,95.98486146732442,140.0,5.0,5.0,x,zero_jerk,50.0,143.0,A,1,200.0,100.0,0.0,0.0,0.0,0.0,0.05,0.2,1024,26091701,0.3496503496503496,0.5463286713286712,0.5463286713286712,0.0,12225.536701061175,256479790.9313533,12225.536701061175,243.0,177476.37295695557,7355.201545779551,0.03496503496503497,1,0,0.0,0.0,0.0035959404068344786,1.0,,,native,runs\native\a8370e3b913bc22da6.json,1024,243.0,0.0,0.0,0.0
Yb,2.8384645652309205e-25,4.87e-07,1.061e-06,7.7e-07,95.98486146732442,140.0,5.0,5.0,x,zero_jerk,50.0,154.0,A,1,200.0,100.0,0.0,0.0,0.0,0.0,0.05,0.2,1024,26091701,0.3246753246753246,0.5073051948051948,0.5073051948051948,0.0,10541.406645302748,205352077.5058977,10541.406645302748,254.0,177476.37295695557,7355.201545779551,0.032467532467532464,1,0,0.0,0.0,0.0035959404068344786,1.0,,,native,runs\native\93df0664e5e9931b3a.json,1024,254.0,0.0,0.0,0.0
Yb,2.8384645652309205e-25,4.87e-07,1.061e-06,7.7e-07,95.98486146732442,140.0,5.0,5.0,x,zero_jerk,50.0,165.0,A,1,200.0,100.0,0.0,0.0,0.0,0.0,0.05,0.2,1024,26091701,0.303030303030303,0.4734848484848484,0.4734848484848484,0.0,9182.736455463728,166958844.64479503,9182.736455463728,265.0,177476.37295695557,7355.201545779551,0.030303030303030304,1,0,0.0,0.0,0.0035959404068344786,1.0,,,native,runs\native\79d3d9db56c5d94f7d.json,1024,265.0,0.0,0.0,0.0
Yb,2.8384645652309205e-25,4.87e-07,1.061e-06,7.7e-07,95.98486146732442,140.0,5.0,5.0,x,zero_jerk,50.0,176.0,A,1,200.0,100.0,0.0,0.0,0.0,0.0,0.05,0.2,1024,26091701,0.28409090909090906,0.4438920454545454,0.4438920454545454,0.0,8070.764462809918,137569848.7978963,8070.764462809918,276.0,177476.37295695557,7355.201545779551,0.028409090909090908,1,0,0.0,0.0,0.0035959404068344786,1.0,,,native,runs\native\d0149f2be67e7f90f1.json,1024,276.0,0.0,0.0,0.0
Yb,2.8384645652309205e-25,4.87e-07,1.061e-06,7.7e-07,95.98486146732442,140.0,5.0,5.0,x,zero_jerk,50.0,187.0,A,1,200.0,100.0,0.0,0.0,0.0,0.0,0.05,0.2,1024,26091701,0.26737967914438504,0.41778074866310155,0.41778074866310155,0.0,7149.18928193543,114692876.18078229,7149.18928193543,287.0,177476.37295695557,7355.201545779551,0.026737967914438502,1,0,0.0,0.0,0.0035959404068344786,1.0,,,native,runs\native\6296842ceaf88ce303.json,1024,287.0,0.0078534031413612,0.004516325013132,-0.0078534031413612
Yb,2.8384645652309205e-25,4.87e-07,1.061e-06,7.7e-07,95.98486146732442,140.0,5.0,5.0,x,zero_jerk,50.0,198.0,A,1,200.0,100.0,0.0,0.0,0.0,0.0,0.05,0.2,1024,26091701,0.25252525252525254,0.394570707070707,0.394570707070707,0.0,6376.900316294256,96619701.76203418,6376.900316294256,298.0,177476.37295695557,7355.201545779551,0.025252525252525252,1,0,0.0,0.0,0.0035959404068344786,1.0,,,native,runs\native\06218eb22b505fe336.json,1024,298.0,0.0336538461538461,0.0088417259226139,-0.0336538461538461
Yb,2.8384645652309205e-25,4.87e-07,1.061e-06,7.7e-07,95.98486146732442,140.0,5.0,5.0,x,zero_jerk,50.0,209.0,A,1,200.0,100.0,0.0,0.0,0.0,0.0,0.05,0.2,1024,26091701,0.23923444976076555,0.37380382775119614,0.37380382775119614,0.0,5723.312195233627,82152806.63014776,5723.312195233627,309.0,177476.37295695557,7355.201545779551,0.023923444976076555,1,0,0.0,0.0,0.0035959404068344786,1.0,,,native,runs\native\03a74e5f990b9bcec4.json,1024,309.0,0.0719101123595505,0.0122464439323721,-0.0719101123595505
Yb,2.8384645652309205e-25,4.87e-07,1.061e-06,7.7e-07,95.98486146732442,140.0,5.0,5.0,x,zero_jerk,50.0,220.0,A,1,200.0,100.0,0.0,0.0,0.0,0.0,0.05,0.2,1024,26091701,0.22727272727272727,0.35511363636363635,0.35511363636363635,0.0,5165.289256198348,70435762.58452292,5165.289256198348,320.0,177476.37295695557,7355.201545779551,0.022727272727272728,1,0,0.0,0.0,0.0035959404068344786,1.0,,,native,runs\native\04465bf5fde5cd2b89.json,1024,320.0,0.2743362831858407,0.0209865046667489,-0.2743362831858407
Yb,2.8384645652309205e-25,4.87e-07,1.061e-06,7.7e-07,95.98486146732442,140.0,5.0,5.0,x,zero_jerk,50.0,231.0,A,1,200.0,100.0,0.0,0.0,0.0,0.0,0.05,0.2,1024,26091701,0.21645021645021645,0.3382034632034632,0.3382034632034632,0.0,4685.069620134556,60845060.00174748,4685.069620134556,331.0,177476.37295695557,7355.201545779551,0.021645021645021644,1,0,0.0,0.0,0.0035959404068344786,1.0,,,native,runs\native\fa0cc24f687147b219.json,1024,331.0,0.5135135135135135,0.0237202817839729,-0.5135135135135135
Yb,2.8384645652309205e-25,4.87e-07,1.061e-06,7.7e-07,95.98486146732442,140.0,5.0,5.0,x,zero_jerk,50.0,242.0,A,1,200.0,100.0,0.0,0.0,0.0,0.0,0.05,0.2,1024,26091701,0.20661157024793386,0.32283057851239666,0.32283057851239666,0.0,4268.834096031692,52919430.94254163,4268.834096031692,342.0,177476.37295695557,7355.201545779551,0.02066115702479339,1,1,0.0009765625,2.4724116213658914e-05,0.00542892773706297,0.9990234375,-5.052850943983535,-5.052850943983535,native,runs\native\e44ecd3b54e0a3fd46.json,1024,342.0,0.727979274611399,0.0226499293910336,-0.727002712111399
Yb,2.8384645652309205e-25,4.87e-07,1.061e-06,7.7e-07,95.98486146732442,140.0,5.0,5.0,x,zero_jerk,50.0,253.0,A,1,200.0,100.0,0.0,0.0,0.0,0.0,0.05,0.2,1024,26091701,0.1976284584980237,0.30879446640316205,0.30879446640316205,0.0,3905.700760830509,46312657.24304951,3905.700760830509,353.0,177476.37295695557,7355.201545779551,0.019762845849802372,1,34,0.033203125,0.023101539085224,0.04609083651362128,0.966796875,-35.44669065913076,-6.738972294767185,native,runs\native\646998daa80852af37.json,1024,353.0,0.8236658932714617,0.0183571420022035,-0.7904627682714617
Yb,2.8384645652309205e-25,4.87e-07,1.061e-06,7.7e-07,95.98486146732442,140.0,5.0,5.0,x,zero_jerk,50.0,264.0,A,1,200.0,100.0,0.0,0.0,0.0,0.0,0.05,0.2,1024,26091701,0.1893939393939394,0.2959280303030303,0.2959280303030303,0.0,3587.00642791552,40761436.68085818,3587.00642791552,363.99999999999994,177476.37295695557,7355.201545779551,0.01893939393939394,1,163,0.1591796875,0.1372888758365414,0.18304934727408256,0.8408203125,-36.954490387126604,-5.871124544556524,native,runs\native\51c46ecf19f6fc3ae8.json,1024,363.99999999999994,0.9375,0.0116461873828114,-0.7783203125
Yb,2.8384645652309205e-25,4.87e-07,1.061e-06,7.7e-07,95.98486146732442,140.0,5.0,5.0,x,zero_jerk,50.0,275.0,A,1,200.0,100.0,0.0,0.0,0.0,0.0,0.05,0.2,1024,26091701,0.18181818181818182,0.28409090909090906,0.28409090909090906,0.0,3305.785123966943,36063110.44327574,3305.785123966943,374.99999999999994,177476.37295695557,7355.201545779551,0.01818181818181818,1,293,0.2861328125,0.25861074578415844,0.3148901329286886,0.7138671875,-37.74522261067919,-2.9755966089304664,native,runs\native\24673f0c6ad578301f.json,1024,374.99999999999994,0.9642857142857144,0.0087676830898389,-0.6781529017857144
Yb,2.8384645652309205e-25,4.87e-07,1.061e-06,7.7e-07,95.98486146732442,140.0,5.0,5.0,x,zero_jerk,50.0,286.0,A,1,200.0,100.0,0.0,0.0,0.0,0.0,0.05,0.2,1024,26091701,0.1748251748251748,0.2731643356643356,0.2731643356643356,0.0,3056.384175265294,32059973.866419163,3056.384175265294,386.0,177476.37295695557,7355.201545779551,0.017482517482517484,1,457,0.4462890625,0.4155454619432272,0.47734225527401986,0.5537109375,-32.69820836029477,-5.207808387797744,native,runs\native\17e397d730f3d7eabe.json,1024,386.0,0.9714285714285714,0.0078102640330228,-0.5251395089285714
Yb,2.8384645652309205e-25,4.87e-07,1.061e-06,7.7e-07,95.98486146732442,140.0,5.0,5.0,x,zero_jerk,50.0,297.0,A,1,200.0,100.0,0.0,0.0,0.0,0.0,0.05,0.2,1024,26091701,0.16835016835016833,0.263047138047138,0.263047138047138,0.0,2834.1779183530025,28628059.781343453,2834.1779183530025,397.0,177476.37295695557,7355.201545779551,0.016835016835016835,1,506,0.494140625,0.4630844375776741,0.5252305821724534,0.505859375,-29.502201437773955,-4.104582905831554,native,runs\native\377045db121465f2bc.json,1024,397.0,0.9871794871794872,0.0052002932345681,-0.4930388621794872
Yb,2.8384645652309205e-25,4.87e-07,1.061e-06,7.7e-07,95.98486146732442,140.0,5.0,5.0,x,zero_jerk,50.0,308.0,A,1,200.0,100.0,0.0,0.0,0.0,0.0,0.05,0.2,1024,26091701,0.1623376623376623,0.2536525974025974,0.2536525974025974,0.0,2635.351661325687,25669009.688237213,2635.351661325687,408.0,177476.37295695557,7355.201545779551,0.016233766233766232,1,549,0.5361328125,0.5050333876905645,0.5670239797153671,0.4638671875,-31.743756149704325,-5.442718624555115,native,runs\native\a183438d0f1fddc70b.json,1024,408.0,0.9957894736842106,0.0029710171159079,-0.45965666118421056
Yb,2.8384645652309205e-25,4.87e-07,1.061e-06,7.7e-07,95.98486146732442,140.0,5.0,5.0,x,zero_jerk,50.0,319.0,A,1,200.0,100.0,0.0,0.0,0.0,0.0,0.05,0.2,1024,26091701,0.1567398119122257,0.24490595611285262,0.24490595611285262,0.0,2456.736863827989,23104108.437253814,2456.736863827989,419.0,177476.37295695557,7355.201545779551,0.01567398119122257,1,599,0.5849609375,0.5540851251089776,0.615346942394119,0.4150390625,-27.396538574594683,-3.461945364647121,native,runs\native\33eb1cd4ab25afd86d.json,1024,419.0,0.9872340425531916,0.0051783074079493,-0.4022731050531916
Yb,2.8384645652309205e-25,4.87e-07,1.061e-06,7.7e-07,95.98486146732442,140.0,5.0,5.0,x,zero_jerk,50.0,330.0,A,1,200.0,100.0,0.0,0.0,0.0,0.0,0.05,0.2,1024,26091701,0.1515151515151515,0.2367424242424242,0.2367424242424242,0.0,2295.684113865932,20869855.58059938,2295.684113865932,430.0,177476.37295695557,7355.201545779551,0.015151515151515152,1,660,0.64453125,0.6143433258169572,0.6738854337634457,0.35546875,-26.18082732950942,-3.2439414472137402,native,runs\native\b37351115ac38e3899.json,1024,430.0,0.9932279909706546,0.0038965600743745,-0.3486967409706546
Yb,2.8384645652309205e-25,4.87e-07,1.061e-06,7.7e-07,95.98486146732442,140.0,5.0,5.0,x,zero_jerk,50.0,341.0,A,1,200.0,100.0,0.0,0.0,0.0,0.0,0.05,0.2,1024,26091701,0.14662756598240467,0.2291055718475073,0.2291055718475073,0.0,2149.9643105924442,18914642.028672528,2149.9643105924442,441.0,177476.37295695557,7355.201545779551,0.01466275659824047,1,709,0.6923828125,0.6631040710610265,0.7205509046085496,0.3076171875,-28.423781285998288,-3.708363783421242,native,runs\native\e64376acf4cfc20ab7.json,1024,441.0,0.9936575052854124,0.0036502099552644,-0.3012746927854124
Yb,2.8384645652309205e-25,4.87e-07,1.061e-06,7.7e-07,95.98486146732442,140.0,5.0,5.0,x,zero_jerk,50.0,363.0,A,1,200.0,100.0,0.0,0.0,0.0,0.0,0.05,0.2,1024,26091701,0.13774104683195593,0.2152203856749311,0.2152203856749311,0.0,1897.2595982363075,15679831.390382705,1897.2595982363075,463.0,177476.37295695557,7355.201545779551,0.013774104683195593,1,848,0.828125,0.8035950903954061,0.850751350769394,0.171875,-29.732157903039507,-8.143256528776234,native,runs\native\32f469c384c30ad91e.json,1024,463.0,0.9978947368421052,0.0021030459238325,-0.16976973684210517
Yb,2.8384645652309205e-25,4.87e-07,1.061e-06,7.7e-07,95.98486146732442,140.0,5.0,5.0,x,zero_jerk,50.0,385.0,A,1,200.0,100.0,0.0,0.0,0.0,0.0,0.05,0.2,1024,26091701,0.12987012987012986,0.2029220779220779,0.2029220779220779,0.0,1686.62506324844,13142532.960377453,1686.62506324844,485.0,177476.37295695557,7355.201545779551,0.012987012987012988,1,967,0.9443359375,0.9284789487640146,0.9575714484014471,0.0556640625,-33.465527954164635,-10.846718946871674,native,runs\native\ba3644179b88585eac.json,1024,485.0,0.9869281045751634,0.0053015846224928,-0.042592167075163445
