species,mass,wavelength,slm_wavelength,waist,depth_uK,slm_depth_uK,temperature_uK,tau_us,geometry,trajectory,distance_um,duration_us,protocol,repeats,ramp_us,hold_us,disorder,alignment_nm,rin,pointing,dt_us,noise_us,shots,seed,average_m_s,peak_m_s,peak_x_m_s,peak_y_m_s,peak_accel_m_s2,interior_peak_jerk_m_s3,acceleration_join_jump_m_s2,complete_oneway_us,omega_r_rad_s,maximum_static_force_acceleration,tau_over_T,repeat,alive,survival,lower,upper,conditional_loss,median_energy_uK,energy_p95_uK,group,file,previous_alive,elapsed_total_us,exp,exp_error,residual
Yb,2.8384645652309205e-25,4.87e-07,1.061e-06,7.7e-07,95.98486146732442,140.0,5.0,0.0,x,min_jerk,50.0,121.0,A,1,200.0,100.0,0.0,0.0,0.0,0.0,0.05,0.2,1024,26091701,0.4132231404958677,0.774793388429752,0.774793388429752,0.0,19716.900115758013,1693421790.1613321,0.0,221.0,177476.37295695557,7355.201545779551,0.0,1,0,0.0,0.0,0.0035959404068344786,1.0,,,native,runs\native\c9bd5a017c859c74ce.json,1024,221.0,0.0,0.0,0.0
Yb,2.8384645652309205e-25,4.87e-07,1.061e-06,7.7e-07,95.98486146732442,140.0,5.0,0.0,x,min_jerk,50.0,132.0,A,1,200.0,100.0,0.0,0.0,0.0,0.0,0.05,0.2,1024,26091701,0.3787878787878788,0.7102272727272727,0.7102272727272727,0.0,16567.673013935557,1304365973.7874618,0.0,231.99999999999997,177476.37295695557,7355.201545779551,0.0,1,0,0.0,0.0,0.0035959404068344786,1.0,,,native,runs\native\1b61a371912dc17683.json,1024,231.99999999999997,0.0,0.0,0.0
Yb,2.8384645652309205e-25,4.87e-07,1.061e-06,7.7e-07,95.98486146732442,140.0,5.0,0.0,x,min_jerk,50.0,143.0,A,1,200.0,100.0,0.0,0.0,0.0,0.0,0.05,0.2,1024,26091701,0.3496503496503496,0.6555944055944055,0.6555944055944055,0.0,14116.833810690645,1025919163.7254132,0.0,243.0,177476.37295695557,7355.201545779551,0.0,1,0,0.0,0.0,0.0035959404068344786,1.0,,,native,runs\native\218ad9c95cd61ac89e.json,1024,243.0,0.0,0.0,0.0
Yb,2.8384645652309205e-25,4.87e-07,1.061e-06,7.7e-07,95.98486146732442,140.0,5.0,0.0,x,min_jerk,50.0,154.0,A,1,200.0,100.0,0.0,0.0,0.0,0.0,0.05,0.2,1024,26091701,0.3246753246753246,0.6087662337662337,0.6087662337662337,0.0,12172.167928605711,821408310.0235908,0.0,254.0,177476.37295695557,7355.201545779551,0.0,1,0,0.0,0.0,0.0035959404068344786,1.0,,,native,runs\native\88256c71953ab61b07.json,1024,254.0,0.0,0.0,0.0
Yb,2.8384645652309205e-25,4.87e-07,1.061e-06,7.7e-07,95.98486146732442,140.0,5.0,0.0,x,min_jerk,50.0,165.0,A,1,200.0,100.0,0.0,0.0,0.0,0.0,0.05,0.2,1024,26091701,0.303030303030303,0.5681818181818181,0.5681818181818181,0.0,10603.310728918754,667835378.5791801,0.0,265.0,177476.37295695557,7355.201545779551,0.0,1,0,0.0,0.0,0.0035959404068344786,1.0,,,native,runs\native\eab0b9bc1364cf7e19.json,1024,265.0,0.0,0.0,0.0
Yb,2.8384645652309205e-25,4.87e-07,1.061e-06,7.7e-07,95.98486146732442,140.0,5.0,0.0,x,min_jerk,50.0,176.0,A,1,200.0,100.0,0.0,0.0,0.0,0.0,0.05,0.2,1024,26091701,0.28409090909090906,0.5326704545454545,0.5326704545454545,0.0,9319.316070338748,550279395.1915852,0.0,276.0,177476.37295695557,7355.201545779551,0.0,1,0,0.0,0.0,0.0035959404068344786,1.0,,,native,runs\native\fa01074b385221d635.json,1024,276.0,0.0,0.0,0.0
Yb,2.8384645652309205e-25,4.87e-07,1.061e-06,7.7e-07,95.98486146732442,140.0,5.0,0.0,x,min_jerk,50.0,187.0,A,1,200.0,100.0,0.0,0.0,0.0,0.0,0.05,0.2,1024,26091701,0.26737967914438504,0.5013368983957219,0.5013368983957219,0.0,8255.17271282602,458771504.72312915,0.0,287.0,177476.37295695557,7355.201545779551,0.0,1,0,0.0,0.0,0.0035959404068344786,1.0,,,native,runs\native\ad500ced5d2188bf33.json,1024,287.0,0.0,0.0,0.0
Yb,2.8384645652309205e-25,4.87e-07,1.061e-06,7.7e-07,95.98486146732442,140.0,5.0,0.0,x,min_jerk,50.0,198.0,A,1,200.0,100.0,0.0,0.0,0.0,0.0,0.05,0.2,1024,26091701,0.25252525252525254,0.47348484848484845,0.47348484848484845,0.0,7363.410228415802,386478807.0481367,0.0,298.0,177476.37295695557,7355.201545779551,0.0,1,7,0.0068359375,0.002752688568615141,0.014033639992225396,0.9931640625,-80.91701350655657,-52.75683775911386,native,runs\native\3a0bbf178c71759aa9.json,1024,298.0,0.0,0.0,0.0068359375
Yb,2.8384645652309205e-25,4.87e-07,1.061e-06,7.7e-07,95.98486146732442,140.0,5.0,0.0,x,min_jerk,50.0,209.0,A,1,200.0,100.0,0.0,0.0,0.0,0.0,0.05,0.2,1024,26091701,0.23923444976076555,0.4485645933014354,0.4485645933014354,0.0,6608.711673148809,328611226.520591,0.0,309.0,177476.37295695557,7355.201545779551,0.0,1,184,0.1796875,0.15663162084009088,0.20460075939570466,0.8203125,-83.96334550067783,-17.648532929331953,native,runs\native\a8120d33812c029ff3.json,1024,309.0,0.0,0.0,0.1796875
Yb,2.8384645652309205e-25,4.87e-07,1.061e-06,7.7e-07,95.98486146732442,140.0,5.0,0.0,x,min_jerk,50.0,220.0,A,1,200.0,100.0,0.0,0.0,0.0,0.0,0.05,0.2,1024,26091701,0.22727272727272727,0.42613636363636365,0.42613636363636365,0.0,5964.3622850168,281743050.3380917,0.0,320.0,177476.37295695557,7355.201545779551,0.0,1,525,0.5126953125,0.4815934073581015,0.543724049472549,0.4873046875,-86.21328898886402,-67.04493042968393,native,runs\native\999f6eba7add00cd44.json,1024,320.0,0.0067264573991031,0.0038704387794156,0.505968855100897
Yb,2.8384645652309205e-25,4.87e-07,1.061e-06,7.7e-07,95.98486146732442,140.0,5.0,0.0,x,min_jerk,50.0,231.0,A,1,200.0,100.0,0.0,0.0,0.0,0.0,0.05,0.2,1024,26091701,0.21645021645021645,0.40584415584415584,0.40584415584415584,0.0,5409.852412713651,243380240.00698993,0.0,331.0,177476.37295695557,7355.201545779551,0.0,1,788,0.76953125,0.7424945646451435,0.7950086299445394,0.23046875,-83.64271616020511,-70.80108190532162,native,runs\native\7c4c735b441af82550.json,1024,331.0,0.0623608017817371,0.0114117054138213,0.7071704482182629
Yb,2.8384645652309205e-25,4.87e-07,1.061e-06,7.7e-07,95.98486146732442,140.0,5.0,0.0,x,min_jerk,50.0,242.0,A,1,200.0,100.0,0.0,0.0,0.0,0.0,0.05,0.2,1024,26091701,0.20661157024793386,0.387396694214876,0.387396694214876,0.0,4929.225028939503,211677723.77016652,0.0,342.0,177476.37295695557,7355.201545779551,0.0,1,925,0.9033203125,0.8835546996495326,0.9207290166547333,0.0966796875,-82.31191336784345,-67.88699662599842,native,runs\native\690871b59332f80899.json,1024,342.0,0.2088167053364269,0.0195786408139753,0.6945036071635731
Yb,2.8384645652309205e-25,4.87e-07,1.061e-06,7.7e-07,95.98486146732442,140.0,5.0,0.0,x,min_jerk,50.0,253.0,A,1,200.0,100.0,0.0,0.0,0.0,0.0,0.05,0.2,1024,26091701,0.1976284584980237,0.3705533596837945,0.3705533596837945,0.0,4509.914771279244,185250628.97219804,0.0,353.0,177476.37295695557,7355.201545779551,0.0,1,983,0.9599609375,0.9460721820238926,0.9711167811843953,0.0400390625,-82.03115947726168,-64.62325870259323,native,runs\native\d3cd070a139ea5a171.json,1024,353.0,0.3146853146853147,0.0224209810272756,0.6452756228146853
Yb,2.8384645652309205e-25,4.87e-07,1.061e-06,7.7e-07,95.98486146732442,140.0,5.0,0.0,x,min_jerk,50.0,264.0,A,1,200.0,100.0,0.0,0.0,0.0,0.0,0.05,0.2,1024,26091701,0.1893939393939394,0.35511363636363635,0.35511363636363635,0.0,4141.918253483889,163045746.72343272,0.0,363.99999999999994,177476.37295695557,7355.201545779551,0.0,1,1008,0.984375,0.9747497154788378,0.991043277227273,0.015625,-81.52431731632882,-63.152790342253894,native,runs\native\d649b786e73a13e17d.json,1024,363.99999999999994,0.4135514018691589,0.0238044329434633,0.5708235981308412
Yb,2.8384645652309205e-25,4.87e-07,1.061e-06,7.7e-07,95.98486146732442,140.0,5.0,0.0,x,min_jerk,50.0,275.0,A,1,200.0,100.0,0.0,0.0,0.0,0.0,0.05,0.2,1024,26091701,0.18181818181818182,0.34090909090909094,0.34090909090909094,0.0,3817.1918624107525,144252441.77310297,0.0,374.99999999999994,177476.37295695557,7355.201545779551,0.0,1,1018,0.994140625,0.9872905258394503,0.9978467676477082,0.005859375,-82.48529531939386,-64.66843276683181,native,runs\native\edc31fba00837f2d89.json,1024,374.99999999999994,0.5707964601769911,0.0232810769195993,0.42334416482300885
Yb,2.8384645652309205e-25,4.87e-07,1.061e-06,7.7e-07,95.98486146732442,140.0,5.0,0.0,x,min_jerk,50.0,286.0,A,1,200.0,100.0,0.0,0.0,0.0,0.0,0.05,0.2,1024,26091701,0.1748251748251748,0.32779720279720276,0.32779720279720276,0.0,3529.208452672661,128239895.46567665,0.0,386.0,177476.37295695557,7355.201545779551,0.0,1,1019,0.9951171875,0.9886422066383275,0.9984127205879809,0.0048828125,-82.29778030551302,-64.56630257166624,native,runs\native\6623f3c15d9842c210.json,1024,386.0,0.6760869565217391,0.0218190873629983,0.3190302309782609
Yb,2.8384645652309205e-25,4.87e-07,1.061e-06,7.7e-07,95.98486146732442,140.0,5.0,0.0,x,min_jerk,50.0,297.0,A,1,200.0,100.0,0.0,0.0,0.0,0.0,0.05,0.2,1024,26091701,0.16835016835016833,0.31565656565656564,0.31565656565656564,0.0,3272.6267681848003,114512239.12537381,0.0,397.0,177476.37295695557,7355.201545779551,0.0,1,1020,0.99609375,0.9900288944959906,0.9989346840702835,0.00390625,-82.26847221441999,-65.73141563145019,native,runs\native\2c8f7dd343ddb8f618.json,1024,397.0,0.8266666666666667,0.0178443199110086,0.16942708333333334
Yb,2.8384645652309205e-25,4.87e-07,1.061e-06,7.7e-07,95.98486146732442,140.0,5.0,0.0,x,min_jerk,50.0,308.0,A,1,200.0,100.0,0.0,0.0,0.0,0.0,0.05,0.2,1024,26091701,0.1623376623376623,0.30438311688311687,0.30438311688311687,0.0,3043.041982151428,102676038.75294885,0.0,408.0,177476.37295695557,7355.201545779551,0.0,1,1022,0.998046875,0.9929626170738214,0.9997633799190466,0.001953125,-82.68867559637118,-66.50012099667067,native,runs\native\803bdee7762d51014e.json,1024,408.0,0.9145833333333332,0.012757404689877,0.08346354166666681
Yb,2.8384645652309205e-25,4.87e-07,1.061e-06,7.7e-07,95.98486146732442,140.0,5.0,0.0,x,min_jerk,50.0,319.0,A,1,200.0,100.0,0.0,0.0,0.0,0.0,0.05,0.2,1024,26091701,0.1567398119122257,0.29388714733542315,0.29388714733542315,0.0,2836.7953793183347,92416433.74901526,0.0,419.0,177476.37295695557,7355.201545779551,0.0,1,1023,0.9990234375,0.9945710722629371,0.9999752758837863,0.0009765625,-82.47525680005232,-67.20268358193765,native,runs\native\a4c26d60bc8f1a020f.json,1024,419.0,0.9741379310344828,0.0073685641635687,0.024885506465517238
Yb,2.8384645652309205e-25,4.87e-07,1.061e-06,7.7e-07,95.98486146732442,140.0,5.0,0.0,x,min_jerk,50.0,330.0,A,1,200.0,100.0,0.0,0.0,0.0,0.0,0.05,0.2,1024,26091701,0.1515151515151515,0.28409090909090906,0.28409090909090906,0.0,2650.8276822296884,83479422.32239752,0.0,430.0,177476.37295695557,7355.201545779551,0.0,1,1023,0.9990234375,0.9945710722629371,0.9999752758837863,0.0009765625,-82.35438923502082,-67.04314104706003,native,runs\native\d48fd771cf03d37deb.json,1024,430.0,0.9603729603729604,0.0094186168565521,0.03865047712703962
Yb,2.8384645652309205e-25,4.87e-07,1.061e-06,7.7e-07,95.98486146732442,140.0,5.0,0.0,x,min_jerk,50.0,341.0,A,1,200.0,100.0,0.0,0.0,0.0,0.0,0.05,0.2,1024,26091701,0.14662756598240467,0.2749266862170088,0.2749266862170088,0.0,2482.5649469372734,75658568.11469011,0.0,441.0,177476.37295695557,7355.201545779551,0.0,1,1023,0.9990234375,0.9945710722629371,0.9999752758837863,0.0009765625,-82.7741537896775,-66.64259568079774,native,runs\native\2ed40a115e1ab807af.json,1024,441.0,0.9702127659574468,0.007841509126715,0.028810671542553234
Yb,2.8384645652309205e-25,4.87e-07,1.061e-06,7.7e-07,95.98486146732442,140.0,5.0,0.0,x,min_jerk,50.0,363.0,A,1,200.0,100.0,0.0,0.0,0.0,0.0,0.05,0.2,1024,26091701,0.13774104683195593,0.25826446280991733,0.25826446280991733,0.0,2190.766679528668,62719325.56153082,0.0,463.0,177476.37295695557,7355.201545779551,0.0,1,1024,1.0,0.9964040595931655,1.0,0.0,-82.33653182555074,-67.76149420284216,native,runs\native\161d73101fdf53a4a8.json,1024,463.0,0.9866666666666668,0.0054069000269317,0.013333333333333197
Yb,2.8384645652309205e-25,4.87e-07,1.061e-06,7.7e-07,95.98486146732442,140.0,5.0,0.0,x,min_jerk,50.0,385.0,A,1,200.0,100.0,0.0,0.0,0.0,0.0,0.05,0.2,1024,26091701,0.12987012987012986,0.24350649350649348,0.24350649350649348,0.0,1947.546868576914,52570131.84150981,0.0,485.0,177476.37295695557,7355.201545779551,0.0,1,1024,1.0,0.9964040595931655,1.0,0.0,-82.59848806596108,-67.52641934604517,native,runs\native\cd4bcad2be4bb9cdb2.json,1024,485.0,0.9847161572052402,0.0057324341416344,0.015283842794759805
